gameId;tempoPartidaMin;gameMode;gameVersion;teamId;win;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;towerKills;inhibitorKillsTeam;baronKills;dragonKills;vilemawKills;riftHeraldKills
965296355.0;29.0;CLASSIC;6.24.169.4424;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;10.0;2.0;1.0;2.0;0.0;1.0
964677350.0;27.0;CLASSIC;6.24.169.4424;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;0.0;0.0;0.0
964677350.0;27.0;CLASSIC;6.24.169.4424;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;10.0;1.0;1.0;3.0;0.0;1.0
964629855.0;40.0;CLASSIC;6.24.169.4424;100.0;Win;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;11.0;3.0;0.0;1.0;0.0;0.0
964629855.0;40.0;CLASSIC;6.24.169.4424;200.0;Fail;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;6.0;0.0;1.0;3.0;0.0;1.0
964578263.0;37.0;CLASSIC;6.24.169.4424;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;4.0;0.0;0.0;0.0;0.0;0.0
964578263.0;37.0;CLASSIC;6.24.169.4424;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;11.0;3.0;1.0;3.0;0.0;0.0
963407081.0;29.0;CLASSIC;6.24.169.4424;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;0.0;0.0;0.0
963407081.0;29.0;CLASSIC;6.24.169.4424;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;11.0;3.0;1.0;3.0;0.0;1.0
963413343.0;29.0;CLASSIC;6.24.169.4424;100.0;Fail;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;2.0;0.0;0.0;1.0;0.0;0.0
963413343.0;29.0;CLASSIC;6.24.169.4424;200.0;Win;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;11.0;4.0;1.0;2.0;0.0;1.0
963337021.0;39.0;CLASSIC;6.24.169.4424;100.0;Win;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;7.0;2.0;1.0;3.0;0.0;1.0
963337021.0;39.0;CLASSIC;6.24.169.4424;200.0;Fail;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;8.0;1.0;1.0;1.0;0.0;0.0
963354002.0;31.0;CLASSIC;6.24.169.4424;100.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1.0;0.0;0.0;3.0;0.0;0.0
963354002.0;31.0;CLASSIC;6.24.169.4424;200.0;Win;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;6.0;1.0;1.0;1.0;0.0;0.0
962618908.0;35.0;CLASSIC;6.24.169.4424;100.0;Win;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;9.0;1.0;0.0;1.0;0.0;1.0
962618908.0;35.0;CLASSIC;6.24.169.4424;200.0;Fail;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;6.0;0.0;1.0;3.0;0.0;0.0
904903609.0;32.0;CLASSIC;6.20.160.4428;100.0;Win;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;7.0;2.0;0.0;2.0;0.0;0.0
904903609.0;32.0;CLASSIC;6.20.160.4428;200.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;4.0;0.0;0.0;1.0;0.0;0.0
880633857.0;44.0;CLASSIC;6.18.157.9593;100.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;9.0;2.0;1.0;6.0;0.0;0.0
880633857.0;44.0;CLASSIC;6.18.157.9593;200.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3.0;0.0;0.0;0.0;0.0;0.0
859411212.0;42.0;CLASSIC;6.16.154.5037;100.0;Fail;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;6.0;1.0;2.0;1.0;0.0;0.0
859411212.0;42.0;CLASSIC;6.16.154.5037;200.0;Win;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;7.0;1.0;0.0;4.0;0.0;0.0
859229417.0;27.0;CLASSIC;6.16.154.5037;100.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;8.0;1.0;1.0;2.0;0.0;1.0
859229417.0;27.0;CLASSIC;6.16.154.5037;200.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;0.0;0.0;0.0
859197734.0;34.0;CLASSIC;6.16.154.5037;100.0;Win;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;10.0;2.0;1.0;3.0;0.0;0.0
859197734.0;34.0;CLASSIC;6.16.154.5037;200.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;0.0;0.0;0.0;1.0;0.0;0.0
859215190.0;36.0;CLASSIC;6.16.154.5037;100.0;Win;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;9.0;1.0;0.0;4.0;0.0;0.0
859215190.0;36.0;CLASSIC;6.16.154.5037;200.0;Fail;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;0.0;0.0;0.0
858695113.0;30.0;CLASSIC;6.16.153.6873;100.0;Win;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;9.0;2.0;0.0;2.0;0.0;0.0
858695113.0;30.0;CLASSIC;6.16.153.6873;200.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1.0;0.0;0.0;1.0;0.0;0.0
858663401.0;20.0;CLASSIC;6.16.153.6873;100.0;Win;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;8.0;1.0;0.0;2.0;0.0;0.0
858663401.0;20.0;CLASSIC;6.16.153.6873;200.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0.0;0.0;0.0;0.0;0.0;0.0
858661586.0;28.0;CLASSIC;6.16.153.6873;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;0.0;0.0;0.0
858661586.0;28.0;CLASSIC;6.16.153.6873;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;9.0;1.0;1.0;2.0;0.0;0.0
858529711.0;33.0;CLASSIC;6.16.153.6873;100.0;Win;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;9.0;2.0;1.0;2.0;0.0;1.0
858529711.0;33.0;CLASSIC;6.16.153.6873;200.0;Fail;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;3.0;0.0;0.0;1.0;0.0;0.0
858234576.0;32.0;CLASSIC;6.16.153.6873;100.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;10.0;3.0;1.0;4.0;0.0;0.0
858234576.0;32.0;CLASSIC;6.16.153.6873;200.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;0.0;0.0;0.0
858149731.0;37.0;CLASSIC;6.16.153.6873;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;4.0;0.0;0.0;1.0;0.0;0.0
858149731.0;37.0;CLASSIC;6.16.153.6873;200.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;9.0;1.0;1.0;3.0;0.0;0.0
858153708.0;31.0;CLASSIC;6.16.153.6873;100.0;Win;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;10.0;2.0;1.0;2.0;0.0;0.0
858153708.0;31.0;CLASSIC;6.16.153.6873;200.0;Fail;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;3.0;0.0;0.0;2.0;0.0;0.0
858141381.0;24.0;CLASSIC;6.16.153.6873;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;0.0;0.0;0.0
858141381.0;24.0;CLASSIC;6.16.153.6873;200.0;Win;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;7.0;1.0;0.0;3.0;0.0;1.0
857934897.0;23.0;CLASSIC;6.16.153.6873;100.0;Win;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;8.0;1.0;0.0;2.0;0.0;1.0
857934897.0;23.0;CLASSIC;6.16.153.6873;200.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;0.0;0.0;0.0;0.0;0.0;0.0
857922140.0;33.0;CLASSIC;6.16.153.6873;100.0;Win;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;10.0;3.0;0.0;3.0;0.0;1.0
857922140.0;33.0;CLASSIC;6.16.153.6873;200.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3.0;0.0;0.0;1.0;0.0;0.0
857799937.0;45.0;CLASSIC;6.16.153.6873;100.0;Win;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;9.0;1.0;1.0;3.0;0.0;1.0
857799937.0;45.0;CLASSIC;6.16.153.6873;200.0;Fail;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;6.0;3.0;2.0;3.0;0.0;0.0
857074213.0;20.0;CLASSIC;6.16.153.6873;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0.0;0.0;0.0;0.0;0.0;0.0
857074213.0;20.0;CLASSIC;6.16.153.6873;200.0;Win;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;7.0;1.0;0.0;2.0;0.0;1.0
857082498.0;20.0;CLASSIC;6.16.153.6873;100.0;Win;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;7.0;0.0;0.0;0.0;0.0;1.0
857082498.0;20.0;CLASSIC;6.16.153.6873;200.0;Fail;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;1.0;0.0;0.0;1.0;0.0;0.0
857061037.0;46.0;CLASSIC;6.16.153.6873;100.0;Fail;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;5.0;1.0;3.0;4.0;0.0;0.0
857061037.0;46.0;CLASSIC;6.16.153.6873;200.0;Win;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;10.0;3.0;0.0;1.0;0.0;0.0
857009715.0;30.0;CLASSIC;6.16.153.6873;100.0;Win;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;11.0;4.0;0.0;1.0;0.0;0.0
857009715.0;30.0;CLASSIC;6.16.153.6873;200.0;Fail;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;0.0;0.0;0.0;1.0;0.0;0.0
857009265.0;23.0;CLASSIC;6.16.153.6873;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;0.0;0.0;0.0;0.0;0.0;0.0
857009265.0;23.0;CLASSIC;6.16.153.6873;200.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;6.0;1.0;1.0;2.0;0.0;0.0
856386724.0;29.0;CLASSIC;6.16.153.6873;100.0;Fail;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;3.0;0.0;0.0;1.0;0.0;0.0
856386724.0;29.0;CLASSIC;6.16.153.6873;200.0;Win;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;6.0;1.0;1.0;2.0;0.0;0.0
856374780.0;34.0;CLASSIC;6.16.153.6873;100.0;Fail;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;5.0;0.0;1.0;2.0;0.0;1.0
856374780.0;34.0;CLASSIC;6.16.153.6873;200.0;Win;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;10.0;2.0;0.0;2.0;0.0;0.0
856381894.0;43.0;CLASSIC;6.16.153.6873;100.0;Fail;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;4.0;0.0;0.0;3.0;0.0;0.0
856381894.0;43.0;CLASSIC;6.16.153.6873;200.0;Win;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;7.0;1.0;3.0;3.0;0.0;0.0
856380267.0;25.0;CLASSIC;6.16.153.6873;100.0;Fail;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;0.0;0.0;0.0;2.0;0.0;0.0
856380267.0;25.0;CLASSIC;6.16.153.6873;200.0;Win;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;10.0;3.0;0.0;1.0;0.0;1.0
856318497.0;27.0;CLASSIC;6.16.153.6873;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;0.0;0.0;0.0
856318497.0;27.0;CLASSIC;6.16.153.6873;200.0;Win;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;6.0;0.0;1.0;3.0;0.0;1.0
856307477.0;35.0;CLASSIC;6.16.153.6873;100.0;Win;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;10.0;3.0;2.0;4.0;0.0;0.0
856307477.0;35.0;CLASSIC;6.16.153.6873;200.0;Fail;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;3.0;0.0;0.0;0.0;0.0;1.0
856316328.0;34.0;CLASSIC;6.16.153.6873;100.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;5.0;0.0;0.0;3.0;0.0;0.0
856316328.0;34.0;CLASSIC;6.16.153.6873;200.0;Win;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;10.0;2.0;0.0;1.0;0.0;1.0
856325851.0;27.0;CLASSIC;6.16.153.6873;100.0;Win;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;9.0;1.0;1.0;2.0;0.0;1.0
856325851.0;27.0;CLASSIC;6.16.153.6873;200.0;Fail;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;3.0;0.0;0.0;1.0;0.0;0.0
854493936.0;20.0;CLASSIC;6.15.153.2967;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;0.0;0.0;0.0
854493936.0;20.0;CLASSIC;6.15.153.2967;200.0;Win;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;7.0;0.0;0.0;2.0;0.0;1.0
851275625.0;41.0;CLASSIC;6.15.153.2967;100.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;4.0;0.0;0.0;1.0;0.0;1.0
851275625.0;41.0;CLASSIC;6.15.153.2967;200.0;Win;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;10.0;2.0;2.0;3.0;0.0;0.0
845460125.0;27.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;1.0;0.0;0.0
845460125.0;27.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;10.0;2.0;1.0;2.0;0.0;1.0
845366691.0;26.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;4.0;0.0;1.0;1.0;0.0;0.0
845366691.0;26.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;9.0;2.0;0.0;1.0;0.0;1.0
845363064.0;29.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;0.0;0.0;0.0
845363064.0;29.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;9.0;1.0;1.0;2.0;0.0;1.0
845361105.0;3.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0.0;0.0;0.0;0.0;0.0;0.0
845361105.0;3.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0.0;0.0;0.0;0.0;0.0;0.0
845304933.0;46.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;9.0;2.0;1.0;3.0;0.0;1.0
845304933.0;46.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;9.0;2.0;1.0;1.0;0.0;0.0
845310569.0;32.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;2.0;0.0;0.0;1.0;0.0;0.0
845310569.0;32.0;CLASSIC;6.15.152.1763;200.0;Win;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;11.0;3.0;1.0;3.0;0.0;1.0
844626330.0;35.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;3.0;0.0;0.0;0.0;0.0;0.0
844626330.0;35.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;8.0;3.0;2.0;3.0;0.0;1.0
844631954.0;36.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;2.0;0.0;0.0
844631954.0;36.0;CLASSIC;6.15.152.1763;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;11.0;4.0;1.0;2.0;0.0;0.0
844548412.0;30.0;CLASSIC;6.15.152.1763;100.0;Win;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;10.0;2.0;1.0;2.0;0.0;0.0
844548412.0;30.0;CLASSIC;6.15.152.1763;200.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1.0;0.0;0.0;2.0;0.0;0.0
844563276.0;43.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;8.0;1.0;1.0;2.0;0.0;1.0
844563276.0;43.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;9.0;2.0;1.0;3.0;0.0;0.0
844347448.0;29.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;0.0;0.0;0.0
844347448.0;29.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;9.0;2.0;1.0;3.0;0.0;1.0
844342437.0;47.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;0.0;0.0;0.0
844342437.0;47.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;11.0;2.0;2.0;5.0;0.0;0.0
844288445.0;37.0;CLASSIC;6.15.152.1763;100.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;11.0;3.0;1.0;3.0;0.0;0.0
844288445.0;37.0;CLASSIC;6.15.152.1763;200.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;3.0;0.0;0.0;1.0;0.0;0.0
844265807.0;28.0;CLASSIC;6.15.152.1763;100.0;Win;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;6.0;1.0;1.0;2.0;0.0;0.0
844265807.0;28.0;CLASSIC;6.15.152.1763;200.0;Fail;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;2.0;0.0;0.0;1.0;0.0;0.0
844273419.0;34.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;1.0;0.0;0.0
844273419.0;34.0;CLASSIC;6.15.152.1763;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;10.0;3.0;1.0;3.0;0.0;1.0
844261026.0;32.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;1.0;0.0;0.0
844261026.0;32.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;8.0;1.0;0.0;1.0;0.0;0.0
844209603.0;20.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;0.0;0.0;0.0;1.0;0.0;0.0
844209603.0;20.0;CLASSIC;6.15.152.1763;200.0;Win;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;6.0;0.0;0.0;1.0;0.0;1.0
843593428.0;23.0;CLASSIC;6.15.152.1763;100.0;Win;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;7.0;1.0;0.0;3.0;0.0;1.0
843593428.0;23.0;CLASSIC;6.15.152.1763;200.0;Fail;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;0.0;0.0;1.0;0.0;0.0;0.0
843600576.0;25.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;0.0;0.0;0.0
843600576.0;25.0;CLASSIC;6.15.152.1763;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;8.0;1.0;1.0;3.0;0.0;1.0
843507727.0;24.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0.0;0.0;0.0;0.0;0.0;1.0
843507727.0;24.0;CLASSIC;6.15.152.1763;200.0;Win;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;6.0;0.0;0.0;3.0;0.0;0.0
843525357.0;39.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;7.0;1.0;1.0;1.0;0.0;0.0
843525357.0;39.0;CLASSIC;6.15.152.1763;200.0;Win;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;7.0;1.0;0.0;3.0;0.0;0.0
843523879.0;27.0;CLASSIC;6.15.152.1763;100.0;Win;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;6.0;1.0;1.0;2.0;0.0;1.0
843523879.0;27.0;CLASSIC;6.15.152.1763;200.0;Fail;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;2.0;0.0;0.0;2.0;0.0;0.0
843522278.0;32.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;3.0;0.0;0.0;2.0;0.0;0.0
843522278.0;32.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;8.0;1.0;1.0;2.0;0.0;0.0
843421583.0;20.0;CLASSIC;6.15.152.1763;100.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;0.0;0.0;0.0;1.0;0.0;0.0
843421583.0;20.0;CLASSIC;6.15.152.1763;200.0;Win;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;3.0;0.0;0.0;0.0;0.0;1.0
843500495.0;40.0;CLASSIC;6.15.152.1763;100.0;Fail;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;6.0;0.0;0.0;3.0;0.0;0.0
843500495.0;40.0;CLASSIC;6.15.152.1763;200.0;Win;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;7.0;1.0;2.0;2.0;0.0;0.0
842663320.0;34.0;CLASSIC;6.14.150.9345;100.0;Fail;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1.0;0.0;0.0;1.0;0.0;0.0
842663320.0;34.0;CLASSIC;6.14.150.9345;200.0;Win;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;10.0;2.0;1.0;2.0;0.0;0.0
842609117.0;36.0;CLASSIC;6.14.150.9345;100.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;1.0;0.0;0.0;1.0;0.0;0.0
842609117.0;36.0;CLASSIC;6.14.150.9345;200.0;Win;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;11.0;4.0;1.0;3.0;0.0;0.0
842615686.0;31.0;CLASSIC;6.14.150.9345;100.0;Win;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;11.0;3.0;0.0;4.0;0.0;0.0
842615686.0;31.0;CLASSIC;6.14.150.9345;200.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;0.0;0.0;0.0;0.0;0.0;0.0
842603351.0;41.0;CLASSIC;6.14.150.9345;100.0;Win;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;10.0;3.0;1.0;3.0;0.0;1.0
842603351.0;41.0;CLASSIC;6.14.150.9345;200.0;Fail;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;7.0;2.0;1.0;1.0;0.0;0.0
842610660.0;33.0;CLASSIC;6.14.150.9345;100.0;Win;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;9.0;2.0;0.0;2.0;0.0;0.0
842610660.0;33.0;CLASSIC;6.14.150.9345;200.0;Fail;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;4.0;0.0;1.0;1.0;0.0;0.0
842549061.0;29.0;CLASSIC;6.14.150.9345;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;0.0;0.0;0.0
842549061.0;29.0;CLASSIC;6.14.150.9345;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;11.0;4.0;1.0;3.0;0.0;1.0
842527994.0;37.0;CLASSIC;6.14.150.9345;100.0;Win;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;8.0;1.0;1.0;1.0;0.0;1.0
842527994.0;37.0;CLASSIC;6.14.150.9345;200.0;Fail;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;10.0;3.0;1.0;2.0;0.0;0.0
842545612.0;27.0;CLASSIC;6.14.150.9345;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;3.0;0.0;0.0;1.0;0.0;0.0
842545612.0;27.0;CLASSIC;6.14.150.9345;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;9.0;2.0;1.0;2.0;0.0;0.0
842036496.0;40.0;CLASSIC;6.14.150.9345;100.0;Win;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;9.0;1.0;2.0;3.0;0.0;1.0
842036496.0;40.0;CLASSIC;6.14.150.9345;200.0;Fail;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;7.0;0.0;0.0;2.0;0.0;0.0
841989948.0;38.0;CLASSIC;6.14.150.9345;100.0;Fail;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;7.0;1.0;0.0;3.0;0.0;1.0
841989948.0;38.0;CLASSIC;6.14.150.9345;200.0;Win;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;8.0;1.0;1.0;1.0;0.0;0.0
841985269.0;36.0;CLASSIC;6.14.150.9345;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;1.0;0.0;0.0
841985269.0;36.0;CLASSIC;6.14.150.9345;200.0;Win;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;10.0;3.0;2.0;3.0;0.0;0.0
841919967.0;35.0;CLASSIC;6.14.150.9345;100.0;Fail;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;3.0;0.0;0.0;1.0;0.0;0.0
841919967.0;35.0;CLASSIC;6.14.150.9345;200.0;Win;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;11.0;3.0;1.0;3.0;0.0;1.0
840914192.0;33.0;CLASSIC;6.14.150.9345;100.0;Fail;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;5.0;0.0;0.0;1.0;0.0;0.0
840914192.0;33.0;CLASSIC;6.14.150.9345;200.0;Win;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;8.0;1.0;1.0;2.0;0.0;0.0
840921223.0;30.0;CLASSIC;6.14.150.9345;100.0;Fail;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;2.0;0.0;0.0;0.0;0.0;0.0
